3249352;1743213;0
3249352;21119;0
3249352;672340;0
3249352;94081;0
3249352;66143;0
3249352;148714;0
3249352;6095883;0
2733775;19448;0
2733775;39988;0
2733775;4268157;0
2733775;1656001;0
2733775;5170850;0
2733775;2246833;0
2733775;112628;0
2733775;112693;0
2733775;112631;0
2733775;347577;0
2733775;112675;0
2733775;402014;0
2733775;402013;0
2733775;1217100;5
2733775;6068551;0
2733775;38709;0
2733775;6324090;4
2733775;99561;5
2733775;7791997;0
2733775;8113344;5
2733775;2914097;5
2733775;317282;4
2733775;1071955;4
2733775;6853;4
2733775;8486945;5
2733775;6999884;5
2733775;129117;5
2733775;714571;3
2733775;590138;4
2733775;6386363;4
2733775;248484;3
2733775;6148028;5
2733775;2767052;5
2733775;1094933;4
2733775;6487308;4
2733775;493455;3
2733775;24770;3
2733775;24766;3
2733775;3157877;1
2733775;6619625;2
2733775;6527739;2
2733775;5135798;4
2733775;2213324;4
2733775;2761829;4
2733775;557332;4
2733775;131060;4
2733775;6535524;3
2733775;2447010;2
2733775;5981262;2
2733775;1085496;5
2733775;709685;5
2733775;7198170;3
2733775;7007882;4
2733775;7148738;4
2733775;2657;4
2733775;7171637;5
2733775;5152561;4
2733775;6368610;5
2733775;2321296;4
2733775;305234;3
2733775;2584942;4
2733775;7079883;4
2733775;82783;4
2733775;6339664;4
2733775;7261549;3
2733775;2653584;3
2733775;6384722;3
2733775;924062;3
2733775;2362825;3
2733775;1228406;3
2733775;28194;5
2733775;3777732;5
2733775;1582996;5
2733775;256683;5
2733775;1162543;3
2733775;428263;2
2733775;49041;3
2733775;15881;2
2733775;2;3
2733775;1;2
2733775;6;3
2733775;5;5
2733775;136251;3
2733775;9416;4
2733775;21787;5
2733775;41865;4
2733775;3;4
2733775;37435;4
2733775;890;2
3752469;7907803;0
3752469;29571;4
3752469;76334;5
3752469;10412;4
3752469;6596;5
3752469;6879649;4
3752469;1163889;4
3752469;1291495;4
3752469;1164036;4
3752469;183682;4
3752469;617513;4
3752469;617523;4
3752469;1164067;4
3752469;1908376;4
3752469;1164037;4
3752469;370180;4
3752469;370178;4
3752469;1747819;4
3752469;617516;4
3752469;370177;4
3752469;617515;5
3752469;6539;4
3752469;7039;5
3752469;7061;5
3752469;1162543;5
3752469;60748;4
3752469;68783;3
3752469;12691;5
3752469;1241;5
3752469;13747;5
3752469;4137;2
3752469;242006;5
3752469;428263;5
3752469;49041;5
3752469;7613;3
3752469;15881;5
3752469;2;5
3752469;1;5
3752469;5107;3
3752469;6;5
3752469;5;5
3752469;136251;5
3752469;228333;4
3752469;137791;5
3752469;227443;4
3752469;6952;4
3752469;41865;5
3752469;3;5
3752469;1097;3
3752469;1845;5
3752469;7677;3
3752469;23807;3
3752469;11588;3
3752469;968;5
3752469;10441;5
3752469;7244;5
3752469;19501;5
3752469;37435;5
3752469;12232938;4
1296197;792775;4
1296197;5797595;4
1296197;6780627;3
1296197;7243142;5
1296197;249747;4
1296197;176327;4
1296197;4415692;5
1296197;1007824;5
1296197;2042276;5
1296197;59264;5
1296197;59263;4
1296197;334123;4
1296197;3329289;4
1296197;248534;4
1296197;213652;4
1296197;1211904;4
1296197;286136;4
1296197;214856;4
1296197;374242;4
1296197;7996;5
1296197;100330;5
1296197;3;5
1296197;136251;5
11357;380887;5
11357;38040;5
11357;42931;4
11357;9827;4
11357;42932;4
11357;42986;5
11357;21484;5
11357;77203;5
11357;9838;4
11357;678997;3
11357;146274;5
11357;843895;4
11357;700143;5
11357;1375114;5
11357;49251;5
11357;815553;5
11357;5582;5
11357;103362;4
11357;41811;5
11357;76683;5
11357;509784;5
11357;41820;4
11357;76679;5
11357;30013;5
11357;41810;5
11357;29582;5
11357;29580;5
11357;41804;5
11357;29581;5
11357;2460584;5
11357;509762;5
11357;75812;5
11357;117888;5
11357;9624;5
11357;354259;5
11357;4865;5
11357;539945;5
11357;1001555;5
11357;1098855;4
11357;854238;1
11357;83763;3
11357;7667;4
11357;455373;3
11357;7670;5
11357;7493;5
11357;46170;5
11357;42432;4
11357;234225;5
11357;106;5
11357;1454118;5
11357;43043;5
11357;275222;4
11357;16618;5
11357;425029;4
11357;32829;4
11357;586472;5
11357;259265;4
11357;66485;5
11357;42430;5
11357;15268;5
11357;28850;5
11357;7624;4
11357;12938;5
11357;452196;4
11357;42431;5
11357;24582;5
11357;4671;4
11357;18135;4
11357;42609;4
11357;8852;4
11357;1622;4
11357;12996;4
11357;968;3
11357;5470;5
11357;7613;4
11357;3;2
11357;2956;5
11357;5129;4
11357;4981;3
11357;135479;3
11357;2165;5
11357;115192;5
11357;44469;5
11357;16689;5
11357;14336;5
11357;17214;4
11357;7656;5
11357;2495;4
11357;5907;5
11357;9791;5
11357;7669;4
11357;117897;3
11357;15860;4
11357;1898;5
53263;5907;3
53263;196105;4
53263;3581;3
53263;2237746;1
53263;348582;2
53263;991197;4
53263;18133;3
53263;118065;3
53263;452355;4
53263;151338;3
53263;8816;4
53263;25807;4
53263;141515;5
53263;302603;4
53263;367445;4
53263;1878702;1
53263;1219630;1
53263;2504376;5
53263;331596;2
53263;1618685;4
53263;1456662;4
53263;475752;2
53263;1973413;4
53263;2219749;3
53263;123632;4
53263;716653;4
53263;118105;3
53263;133514;4
53263;4979;4
53263;2004227;2
53263;1826649;1
53263;664861;4
53263;2219313;3
53263;3320616;4
53263;144832;1
53263;650377;3
53263;1799388;4
53263;1778865;3
53263;18839;3
53263;783450;3
53263;14118;1
53263;76235;3
53263;1640282;3
53263;693275;4
53263;2678810;2
53263;643301;3
53263;1865018;3
53263;1802053;5
53263;9516;5
53263;1372444;3
53263;355156;2
53263;732472;3
53263;10929;3
53263;347981;5
53263;688513;4
53263;566035;1
53263;2802909;4
53263;3152806;3
53263;198821;2
53263;3979266;4
53263;1878684;1
53263;1872395;2
53263;370818;3
53263;1534894;4
53263;1977678;4
53263;12722;2
53263;163012;2
53263;163339;2
53263;146465;3
53263;664891;3
53263;2590682;4
53263;1809061;3
53263;72158;3
53263;642043;4
53263;664778;4
53263;1752083;2
53263;1801667;1
53263;1768567;2
53263;1894214;2
53263;2082301;1
53263;372178;3
53263;1500054;3
53263;637699;2
53263;2658602;3
53263;1772452;4
53263;1823246;4
53263;25937;3
53263;381705;4
53263;151301;2
53263;1577040;3
53263;426749;2
53263;2542368;2
53263;1089689;4
53263;475869;1
53263;2239604;3
53263;6944730;3
53263;547016;5
53263;1772529;5
53263;67238;3
53263;58186;4
53263;715768;4
53263;119969;5
53263;193685;0
53263;1865022;2
53263;2219480;4
53263;1247559;3
53263;1474232;3
53263;560788;5
53263;46170;4
53263;265739;5
53263;23807;3
53263;332020;3
53263;960209;4
53263;1725788;5
53263;1891698;4
53263;6443;2
53263;143732;0
53263;276123;0
53263;4894;0
53263;1860626;1
53263;663220;3
53263;151844;4
53263;1612220;1
53263;440214;4
53263;555305;1
53263;1040562;3
53263;1380051;5
53263;1134490;1
53263;1497547;2
53263;1907185;5
53263;1768566;4
53263;1888034;2
53263;1779002;3
53263;567288;2
53263;1778883;1
53263;1494438;3
53263;6361356;3
53263;567474;5
53263;759;3
53263;1410385;4
53263;5687;5
53263;2323931;5
53263;1196902;4
53263;104831;5
53263;32829;3
53263;6882;4
53263;597693;2
53263;172662;2
53263;24965;5
53263;59780;3
53263;894463;5
53263;2097856;3
53263;2623;3
53263;739902;3
53263;157985;5
53263;54479;3
53263;32827;4
53263;33507;4
53263;921590;1
53263;8285627;4
53263;348034;2
53263;1848181;5
53263;516728;2
53263;1779393;3
53263;1292915;4
53263;634712;5
53263;637684;2
53263;66885;4
53263;702969;1
53263;324277;2
53263;65111;4
53263;65110;3
53263;65112;5
53263;864812;4
53263;1066081;4
53263;588670;3
53263;164718;4
53263;157967;4
53263;884605;3
53263;1559625;2
53263;1559724;3
53263;571621;3
53263;1503020;5
53263;17672201;4
53263;2547;3
53263;806316;1
53263;11012;5
53263;752467;4
53263;11899;5
53263;1779363;3
53263;1697604;3
53263;1881143;5
53263;911306;1
53263;175040;3
53263;5;5
53263;912224;3
53263;1138943;4
53263;146218;2
53263;151218;5
53263;814318;2
53263;433478;5
53263;545467;2
53263;2143014;4
53263;678445;2
53263;1180468;5
53263;12873;3
53263;163146;5
53263;193758;4
53263;730556;3
53263;1566955;3
53263;894468;5
53263;1559633;2
53263;254437;4
53263;230257;5
53263;162262;5
53263;440070;5
53263;230231;2
53263;82531;5
53263;235772;4
53263;902459;4
53263;364516;4
53263;9462;3
53263;1064242;3
53263;80129;5
53263;1775860;4
53263;1775887;5
53263;1778827;4
53263;116925;5
53263;1778901;5
53263;148849;5
53263;1814586;5
53263;1814601;2
53263;1820465;3
53263;1820474;3
53263;1934;3
53263;18254;3
53263;87815;4
53263;115151;2
53263;77168;4
53263;1953;3
53263;115056;2
53263;45967;5
53263;346607;4
53263;1618180;4
53263;1527571;4
53263;1579579;4
53263;433487;5
53263;457264;5
53263;743156;1
53263;1725481;3
53263;439929;4
53263;2097;4
53263;449573;5
53263;2165;4
53263;968;2
53263;1489339;1
53263;431783;4
53263;7138;5
53263;440009;4
53263;122158;1
53263;4934;5
53263;172348;4
53263;656;5
53263;54786;5
53263;66608;3
53263;332100;4
53263;66610;3
53263;67464;4
53263;151334;2
53263;326272;4
53263;53809;1
53263;28634;5
53263;12996;5
53263;1420;5
53263;8852;4
53263;171942;5
53263;230447;5
53263;308575;1
53263;32418;4
53263;30139;3
53263;22995;3
53263;14706;5
53263;213315;3
53263;26114;4
53263;213629;5
53263;81779;3
53263;1354;3
53263;84049;3
53263;518439;4
53263;150926;2
53263;8737;5
53263;198787;1
53263;528666;3
53263;2470431;5
53263;30128;4
53263;71137;2
53263;30123;3
53263;15698;5
53263;11987;4
53263;49552;5
53263;662768;4
53263;30289;3
53263;22626;3
53263;17688;4
53263;26416;5
53263;123933;3
53263;51985;4
53263;22623;4
53263;10033;5
53263;10037;5
53263;377815;5
53263;46114;5
53263;59716;5
53263;14942;5
83476;9466840;3
83476;6437061;5
83476;11774295;4
83476;23108947;5
83476;11774272;4
83476;10900231;4
83476;23282183;5
83476;22466277;4
83476;16280081;3
83476;22295304;4
83476;13455518;3
83476;3432478;2
83476;20901451;5
83476;20575434;4
83476;17164725;5
83476;20708754;4
83476;14759651;3
83476;12637458;3
83476;8835379;3
83476;22042751;4
83476;23131101;5
83476;11848601;4
83476;10040567;5
83476;8709528;2
83476;17185496;1
83476;1041257;3
83476;382870;3
83476;20522640;4
83476;18883231;3
83476;17573657;0
83476;14061955;3
83476;14061957;3
83476;10194157;4
83476;19178956;5
83476;205045;4
83476;18693636;4
83476;144073;5
83476;18798983;4
83476;21570318;5
83476;17571236;4
83476;18336965;3
83476;18660756;2
83476;22663352;4
83476;18044277;4
83476;21936988;2
83476;22529162;5
83476;18460392;5
83476;17825130;4
83476;18298890;5
83476;20911450;4
83476;18172465;1
83476;16574098;3
83476;18528080;5
83476;1780680;3
83476;16140798;5
83476;11869272;4
83476;15793876;4
83476;11297278;3
83476;138332;4
83476;13538894;3
83476;9735306;4
83476;8709526;2
83476;1257586;4
83476;16142053;5
83476;9943270;5
83476;15808366;3
83476;13131199;5
83476;6402169;4
83476;357273;2
83476;137547;3
83476;145710;3
83476;4290363;5
83476;13542857;4
83476;6944868;3
83476;196923;4
83476;307645;4
83476;9690780;4
83476;12805598;3
83476;422464;3
83476;671966;0
83476;13237043;5
83476;239458;5
83476;972951;3
83476;11832147;4
83476;1270189;5
83476;1197584;3
83476;12257691;5
83476;6527841;3
83476;1097582;5
83476;13042154;4
83476;9860837;2
83476;13593636;5
83476;13593744;5
83476;13587215;4
83476;40159;3
83476;1908511;3
83476;104358;3
83476;1290444;3
83476;104355;4
83476;40158;3
83476;448873;3
83476;104357;3
83476;884737;4
83476;339448;3
83476;13531024;4
83476;14431306;3
83476;104346;3
83476;104353;3
83476;1152634;3
83476;89555;4
83476;16031288;5
83476;104350;3
83476;6680159;3
83476;6533039;4
83476;12700342;3
83476;12851913;5
83476;11291982;5
83476;1058197;4
83476;764347;2
83476;7116434;4
83476;10601051;2
83476;11522441;3
83476;14836;5
83476;9505613;4
83476;9661136;4
83476;8709523;3
83476;243162;4
83476;7128581;5
83476;10218740;4
83476;8884616;3
83476;8288246;3
83476;6087756;3
83476;1109965;4
83476;9565548;4
83476;32107;4
83476;311121;4
83476;12016810;5
83476;311132;4
83476;11801463;3
83476;9093;3
83476;11112619;1
83476;7811727;4
83476;9413476;4
83476;6574665;4
83476;6927244;4
83476;9917938;4
83476;295652;4
83476;2581350;2
83476;295650;4
83476;295651;3
83476;295654;4
83476;295649;4
83476;8525590;2
83476;5148720;2
83476;9328234;5
83476;457557;4
83476;4719437;5
83476;346689;4
83476;9804229;4
83476;11233988;5
83476;186538;3
83476;11369904;4
83476;8625715;4
83476;27601;2
83476;4589384;4
83476;310843;3
83476;131490;3
83476;6556585;3
83476;8709527;4
83476;1715675;3
83476;9431277;4
83476;6234448;3
83476;1685947;4
83476;12467417;3
83476;10574666;5
83476;9648189;4
83476;7648269;3
83476;10399972;5
83476;98005;4
83476;98006;3
83476;408959;3
83476;461067;3
83476;461071;4
83476;1053131;4
83476;461066;4
83476;98019;4
83476;1302754;3
83476;1302737;3
83476;1302740;3
83476;11606153;5
83476;32102;4
83476;389681;4
83476;36637;4
83476;124430;3
83476;36638;5
83476;317444;4
83476;5797595;1
83476;10224887;4
83476;311179;3
83476;311127;3
83476;836700;4
83476;71896;4
83476;428012;5
83476;463025;5
83476;6396542;4
83476;9792887;5
83476;463036;5
83476;71413;4
83476;4364;5
83476;16788;4
83476;9191899;4
83476;438252;3
83476;10418415;3
83476;7507944;4
83476;805989;3
83476;11143173;5
83476;541094;4
83476;2793952;4
83476;10437738;5
83476;6754250;5
83476;6146781;3
83476;2722753;5
83476;4265781;4
83476;580861;2
83476;181287;5
83476;2680453;3
83476;331420;4
83476;8130313;4
83476;999540;4
83476;18032;4
83476;8611131;5
83476;348714;2
83476;1069106;4
83476;6527740;3
83476;174648;4
83476;311096;3
83476;610570;3
83476;7079862;5
83476;1106633;2
83476;1086475;2
83476;7260188;3
83476;6148028;3
83476;8071;4
83476;2767052;4
83476;7855;4
83476;48987;5
83476;8500922;4
83476;92057;5
83476;616049;4
83476;81121;2
83476;293412;2
83476;32103;2
83476;865936;4
83476;7860;3
83476;6164628;4
83476;2357182;4
83476;286863;0
83476;6145834;2
83476;700997;3
83476;6168195;3
83476;1112580;4
83476;78958;4
83476;516062;4
83476;595375;3
83476;7701911;4
83476;6576492;3
83476;2195289;0
83476;8570865;4
83476;7869931;1
83476;8121642;5
83476;8590878;4
83476;6780824;3
83476;6414515;3
83476;168403;4
83476;6963840;3
83476;311095;3
83476;6485338;4
83476;1975116;3
83476;6479259;2
83476;35982;3
83476;6381205;1
83476;944103;5
83476;4905;4
83476;7767021;4
83476;245233;4
83476;56373;3
83476;2851858;0
83476;6691075;3
83476;2075129;2
83476;7005878;5
83476;6422595;3
83476;6326540;3
83476;311189;3
83476;7011403;4
83476;937105;5
83476;3488337;3
83476;7061706;3
83476;6550760;4
83476;122097;3
83476;7208822;4
83476;6544372;4
83476;8797;3
83476;956896;4
83476;1025560;5
83476;721020;4
83476;6902673;5
83476;7455932;3
83476;5084;4
83476;2802316;2
83476;4280231;3
83476;3058907;3
83476;2249571;3
83476;5996153;3
83476;2249083;4
83476;32167;4
83476;30185;4
83476;5330378;2
83476;1212627;4
83476;2282133;2
83476;6149162;4
83476;384341;3
83476;6573362;2
83476;345627;3
83476;956364;4
83476;1866008;1
83476;6583209;5
83476;5982828;5
83476;41865;1
83476;311129;3
83476;311150;3
83476;5836830;1
83476;709750;3
83476;38855;3
83476;6636199;3
83476;1918305;2
83476;94486;4
83476;264892;5
83476;5154269;4
83476;6234428;4
83476;243535;5
83476;2000588;4
83476;2634030;3
83476;264891;4
83476;3398625;3
83476;96255;5
83476;1162543;1
83476;49041;1
83476;478624;2
83476;1138707;4
83476;6619072;5
83476;1715121;0
83476;180270;4
83476;6365221;4
83476;66477;2
83476;823863;3
83476;2752849;3
83476;310722;5
83476;145101;4
83476;91942;4
83476;463008;2
83476;227308;4
83476;17061;3
83476;6017962;3
83476;5984290;4
83476;553103;4
83476;5986331;4
83476;161426;5
83476;6171892;4
83476;254007;4
83476;12411;3
83476;429479;5
83476;2521572;0
83476;32110;4
83476;5633583;2
83476;818939;3
83476;311164;4
83476;32104;3
83476;213185;4
83476;11307;3
83476;311163;3
83476;23770;3
83476;2870924;5
83476;503248;3
83476;61181;3
83476;218467;2
83476;835054;4
83476;38338;4
83476;68240;4
83476;373473;4
83476;2117766;3
83476;311196;4
83476;319033;4
83476;311182;4
83476;311308;3
83476;32108;4
83476;6296254;5
83476;244818;4
83476;5822347;4
83476;1847943;4
83476;493456;3
83476;1661976;4
83476;55876;2
83476;53327;3
83476;241071;3
83476;2367358;3
83476;5986847;4
83476;191113;4
83476;5152478;4
83476;2135281;4
83476;2429135;2
83476;750075;3
83476;5997536;3
83476;304253;5
83476;2376115;2
83476;2886949;4
83476;23249;4
83476;727893;3
83476;577258;2
83476;97964;2
83476;97963;2
83476;97965;2
83476;97961;3
83476;825889;4
83476;3409425;4
83476;24765;3
83476;24768;3
83476;124154;1
83476;92208;5
83476;24770;3
83476;64338;4
83476;80491;4
83476;827;4
83476;201114;1
83476;2482669;4
83476;969681;4
83476;1088229;3
83476;606054;4
83476;264893;5
83476;340952;5
83476;3416526;3
83476;13651;5
83476;3212998;4
83476;594467;0
83476;4915314;5
83476;662171;2
83476;977474;3
83476;154829;3
83476;6055560;4
83476;400598;3
83476;534595;1
83476;769712;4
83476;157313;4
83476;712964;5
83476;133765;4
83476;156534;3
83476;23686;3
83476;25101;3
83476;298290;4
83476;92062;3
83476;298317;3
83476;1390442;3
83476;96908;4
83476;105703;2
83476;39020;4
83476;2214574;0
83476;494952;4
83476;3320200;4
83476;3873259;3
83476;3853232;3
83476;52843;4
83476;4728684;4
83476;349683;3
83476;3552826;2
83476;3197145;4
83476;180084;5
83476;5981432;5
83476;2418888;5
83476;33353;3
83476;365;0
83476;37415;4
83476;130810;4
83476;24711;2
83476;18373;2
83476;179290;4
83476;976565;3
83476;131830;4
83476;46913;4
83476;64316;4
83476;381102;3
83476;402022;2
83476;85730;3
83476;7784;5
83476;394425;4
83476;179512;1
83476;14100;0
83476;2145437;2
83476;441499;5
83476;520440;5
83476;29433;3
83476;520022;2
83476;2074046;3
83476;877432;1
83476;6991;2
83476;1586436;4
83476;320;0
83476;2659173;4
83476;163063;4
83476;1011843;4
83476;2820709;4
83476;141352;4
83476;5801898;4
83476;390353;3
83476;70187;4
83476;797329;4
83476;19380;4
83476;2035397;4
83476;225806;4
83476;29015;3
83476;29012;4
83476;185973;4
83476;550840;4
83476;864699;3
83476;251290;3
83476;37781;3
83476;819679;4
83476;195631;2
83476;694119;2
83476;107830;5
83476;1164182;4
83476;351617;4
83476;370898;3
83476;102281;3
83476;263021;3
83476;219205;2
83476;1335568;5
83476;364419;2
83476;333635;1
83476;139994;3
83476;139981;3
83476;1190250;4
83476;82780;3
83476;106134;4
83476;354446;5
83476;150739;3
83476;30118;4
83476;24178;4
83476;8337;4
83476;911579;4
83476;773951;4
83476;310258;4
83476;187181;3
83476;77764;3
83476;77767;4
83476;22320;4
83476;1895800;4
83476;1897205;4
83476;61970;2
83476;890455;3
83476;1843942;3
83476;1617;3
83476;567572;5
83476;5779928;5
83476;25307;5
83476;88061;4
83476;1222571;2
83476;196092;5
83476;1824978;3
83476;386421;5
83476;641564;4
83476;54772;4
83476;300017;2
83476;803120;4
83476;106952;2
83476;1070208;4
83476;3507618;4
83476;311153;3
83476;27306;4
83476;27003;3
83476;300441;4
83476;66479;4
83476;3015134;4
83476;2785070;4
83476;522101;3
83476;648280;5
83476;161533;2
83476;218181;5
83476;39539;3
83476;33454;2
83476;1968957;3
83476;2509481;4
83476;2977487;3
83476;977521;5
83476;216363;5
83476;273458;3
83476;22593;3
83476;2251069;4
83476;20082;2
83476;50647;4
83476;465904;3
83476;127586;3
83476;127584;2
83476;61926;2
83476;61975;3
83476;10342;4
83476;28553;2
83476;28547;3
83476;28541;3
83476;2950717;3
83476;2225238;3
83476;432142;5
83476;131011;4
83476;201227;2
83476;402128;3
83476;292846;2
83476;23724;4
83476;23721;4
83476;23722;4
83476;732140;4
83476;23720;4
83476;732139;4
83476;626339;4
83476;43798;2
83476;18750;2
83476;31335;2
83476;31343;3
83476;31340;1
83476;11901;1
83476;31336;1
83476;363752;1
83476;227443;4
83476;2939570;5
83476;179725;2
83476;860183;5
83476;2008065;4
83476;135642;3
83476;32349;1
83476;300932;3
83476;594865;4
83476;18521;4
83476;18839;4
83476;1465684;5
83476;303513;2
83476;1044575;3
83476;3758141;3
83476;323933;3
83476;139373;3
83476;28495;5
83476;14045;3
83476;13648;3
83476;345220;2
83476;920607;5
83476;274210;4
83476;177335;3
83476;22;0
83476;59961;4
83476;27059;4
83476;186608;3
83476;394761;3
83476;60931;5
83476;52872;3
83476;243351;4
83476;243352;4
83476;243350;3
83476;243353;4
83476;304032;5
83476;476880;2
83476;2870656;5
83476;1270615;4
83476;2567987;4
83476;97658;4
83476;146064;3
83476;92559;3
83476;3337633;3
83476;858587;4
83476;3339339;4
83476;253397;4
83476;665975;1
83476;1236289;3
83476;167923;3
83476;68542;3
83476;261243;2
83476;323355;1
83476;31569;4
83476;85670;4
83476;266607;3
83476;283494;3
83476;2708855;4
83476;553907;5
83476;32106;3
83476;46777;2
83476;3294367;4
83476;1823;3
83476;432213;5
83476;76329;3
83476;317445;4
83476;465852;3
83476;954674;5
83476;4943;4
83476;114038;2
83476;3214492;5
83476;86238;3
83476;480102;4
83476;190584;3
83476;1845;3
83476;149413;4
83476;38709;4
83476;3171714;3
83476;195806;4
83476;71058;3
83476;278227;3
83476;61264;3
83476;289991;4
83476;1536879;3
83476;88551;3
83476;20343;4
83476;188230;4
83476;251379;5
83476;334818;5
83476;99791;4
83476;252941;3
83476;257108;0
83476;535343;4
83476;535345;3
83476;81069;4
83476;1090615;4
83476;2582610;4
83476;1303414;4
83476;128592;4
83476;16790;3
83476;829959;5
83476;77207;3
83476;742012;3
83476;516064;4
83476;3030227;3
83476;24984;3
83476;77773;3
83476;24983;4
83476;191635;4
83476;3030180;3
83476;1067376;4
83476;162504;4
83476;1041262;4
83476;2677;4
83476;7733;4
83476;592496;4
83476;594984;4
83476;47709;4
83476;486381;1
83476;30474;3
83476;11012;3
83476;51465;4
83476;25052;5
83476;141444;2
83476;104341;3
83476;104349;2
83476;104362;2
83476;100581;5
83476;100582;5
83476;270589;5
83476;58849;4
83476;1419379;5
83476;359495;1
83476;61030;5
83476;581409;5
83476;515466;3
83476;607081;4
83476;226247;4
83476;954874;3
83476;1229276;4
83476;509929;3
83476;12957;4
83476;1852;1
83476;2493;3
83476;5148;2
83476;43758;3
83476;23420;4
83476;1182489;4
83476;1598515;5
83476;233745;4
83476;68034;3
83476;592155;3
83476;592158;3
83476;22594;3
83476;883618;3
83476;13821;3
83476;23066;4
83476;12781;0
83476;359192;4
83476;359190;4
83476;31912;4
83476;547094;3
83476;144896;4
83476;26597;4
83476;118102;5
83476;216708;3
83476;602581;3
83476;133455;4
83476;50779;3
83476;7891;4
83476;287377;4
83476;7907;4
83476;818430;4
83476;7909;4
83476;29490;3
83476;1241;1
83476;16035;3
83476;32261;4
83476;228244;4
83476;90416;4
83476;84342;2
83476;30324;4
83476;779852;5
83476;2862437;5
83476;139253;4
83476;1052909;3
83476;1070070;3
83476;75060;4
83476;50366;1
83476;2862366;3
83476;402525;3
83476;344754;4
83476;74630;3
83476;74629;3
83476;74631;3
83476;535144;3
83476;47617;3
83476;47626;3
83476;13345;4
83476;47645;4
83476;47642;1
83476;767326;2
83476;1113640;3
83476;383022;4
83476;457264;4
83476;530425;3
83476;133782;3
83476;7530;3
83476;19510;4
83476;406174;4
83476;127821;3
83476;572893;3
83476;1867347;2
83476;2024038;2
83476;2057881;2
83476;2181530;2
83476;130763;3
83476;239239;4
83476;1074432;1
83476;999403;1
83476;127455;2
83476;210482;1
83476;8648;1
83476;31361;3
83476;7956;3
83476;7971;2
83476;24441;1
83476;31354;1
83476;31360;1
83476;7967;1
83476;693208;4
83476;116256;3
83476;60933;3
83476;116254;4
